,spearman_home_goals,spearman_away_goals,spearman_total_goals,spearman_goal_diff,rf_home_goals,rf_away_goals,rf_total_goals,rf_goal_diff,abs_spearman_mean,rf_importance_mean,abs_spearman_mean_z,rf_importance_mean_z,combined_score
away_xg_conceded_10,0.1630444734313767,-0.0937102451902801,0.06365796937855028,0.17917336026359387,0.0336926469897572,0.02196031452574606,0.021341418039230956,0.024027737862037307,0.12489651206595023,0.025255529354192882,0.9939416181618812,2.25409912290188,3.248040741063761
home_xg_conceded_5,-0.1652677880591101,0.14912697064187103,-0.01321709504151746,-0.22146420839763878,0.02774030816623827,0.021541408617048417,0.02131765352672354,0.019787434216429364,0.13726901553503434,0.0225967011316099,1.228454762765462,1.9603284627798774,3.1887832255453397
home_ppda_ewma,-0.17377539137961445,0.09699986601327419,-0.05355695474082605,-0.1927103852068679,0.014452732161317707,0.019631725851048023,0.03046371542647843,0.011278044086018362,0.12926064933514564,0.018956554381215632,1.0766611386726692,1.558133125479966,2.634794264152635
away_deep_5,-0.11523018273970971,0.16338998628423515,0.042389849428131766,-0.18735107487429986,0.015661793060007593,0.025688484442463792,0.010063275863168476,0.025332250292761045,0.12709027333159412,0.01918645091460023,1.0355230050009476,1.583534110695379,2.619057115696327
away_xpts_5,-0.16342155074296402,0.1195587714626086,-0.039983397564800516,-0.19204530644753148,0.022756568980431074,0.015546721246375041,0.013445572007510204,0.021225028355399717,0.12875225655447614,0.01824347264742901,1.0670248682132204,1.4793456017594862,2.5463704699727066
home_ppda_10,-0.16283673631221687,0.0962875374900687,-0.04290536083238818,-0.18471495749749772,0.014756657048717483,0.019204166207712953,0.02467258910765304,0.012038231175823913,0.12168614803304287,0.017667910884976847,0.933091155152468,1.4157524905308505,2.3488436456833184
away_xg_scored_10,-0.12346530220594666,0.16355277984870217,0.023219140425880885,-0.19211616439100435,0.013432569198868425,0.0191447949934922,0.014272502648722785,0.02096661229739481,0.12558834671788352,0.016954119784619553,1.0070549157395305,1.3368865897704534,2.343941505509984
away_ppda_5,0.03711982803459115,-0.14019798985466245,-0.07591760433196983,0.11145807717769322,0.01606829930168423,0.030227231653751786,0.03079367171956211,0.01270906874834974,0.09117337484972916,0.022449567855836967,0.35474042705003206,1.9440718881043848,2.298812315154417
home_goals_conceded_10,-0.14425815369812575,0.16824357290026165,0.014958961273281045,-0.21511342764411967,0.012385290787230878,0.013313748533892403,0.011372094557344833,0.017823250660586685,0.13564352887894704,0.013723596134763698,1.1976446693851923,0.9799500050384264,2.1775946744236188
away_xg_scored_ewma,-0.13056708784365972,0.13518046670973444,0.0013092860405289884,-0.18029962794212864,0.02347184107326838,0.01135600208289135,0.01222358991679636,0.023197380297823103,0.11183911713401296,0.0175622033426948,0.7464467798317895,1.4040729941977241,2.1505197740295134
home_ctx_stats_poss,0.2329315410529749,-0.054220304812805105,0.13169710088713812,0.2109438028583359,0.00853954667013259,0.001173527530084007,0.018407160100057336,0.002503044893763562,0.15744818740281352,0.0076558197985093735,1.6109384744923436,0.3095288606282725,1.920467335120616
away_xg_overperformance_10,0.08119253540912477,-0.040822983050126646,0.04028963499816199,0.0866911352567894,0.02998724583415634,0.01615472429461601,0.026856973774248217,0.021156031153258262,0.062249072178550705,0.023538743764069708,-0.1935018257675331,2.064413594587278,1.870911768819745
home_xg_overperformance_5,-0.02468751175992789,-0.03793225576214252,-0.06330835143961128,0.00283087813404112,0.024761903066777027,0.029956294732131652,0.03708154824016492,0.022020278524361527,0.0321897492739307,0.02845500614085878,-0.7632576845257374,2.6076053779057338,1.8443476933799965
away_goals_scored_ewma,-0.06945322230972387,0.11297300258339318,0.03696824635340281,-0.12252241853100417,0.02038402933294501,0.013005089631080349,0.021946981121610247,0.020047501196501685,0.08547922244438101,0.01884590032053432,0.24681129292071344,1.5459070944128106,1.792718387333524
away_xg_scored_5,-0.10904367133605,0.12530271385915656,0.0050428812564268025,-0.15925754294707742,0.01784089566924228,0.014997150625725852,0.01568115797986568,0.0157703966623082,0.0996617023496777,0.0160724002342855,0.5156314204865722,1.2394664811135372,1.7550979016001094
away_ppda_10,0.05677674629211756,-0.14820882375587352,-0.06798211974861927,0.1325755011334126,0.01078615348984877,0.021621799518878104,0.018585915952569372,0.010919268678208206,0.10138579773250574,0.015478284409876114,0.5483105812428268,1.173823354399575,1.722133935642402
home_goals_scored_5,0.18232968789397727,-0.16234976096869885,0.01714917748875029,0.23960833807474102,0.005347272626110099,0.006059186729969933,0.005764940153638602,0.005687405327436145,0.15035924110654186,0.005714701209288694,1.4765718855462473,0.09505705515884198,1.5716289407050892
home_xg_overperformance_10,-0.01276359586099064,-0.0714000759853756,-0.07477020924399023,0.036457791552922746,0.01736685341839971,0.02047472536594094,0.03828589128582633,0.015486003684466804,0.048847918160819806,0.022903368438658447,-0.44751240477993326,1.9942117563542054,1.5466993515742722
away_ppda_ewma,0.049383685991272255,-0.13542705880074818,-0.06846650497027576,0.1206858740088965,0.012991980038782385,0.015308565754988514,0.019141799055546766,0.011291871087283498,0.09349078094279817,0.014683553984150291,0.3986654250560614,1.0860145671294796,1.4846799921855411
home_ctx_playingtime_team_success,0.21154946487548185,-0.14586628447195857,0.06411472692789769,0.2567979944089621,0.0015999633639149434,0.00025038832142897696,0.0006716004809167874,0.001934185561828223,0.16958211767107506,0.0011140344320222325,1.8409296117525564,-0.4132649585310636,1.427664653221493
home_ctx_misc_performance_int,-0.16148745726928718,0.12453251966352143,-0.047920710939000064,-0.1976055586083415,0.009458738309516776,0.0050025633335519844,0.01013411428198783,0.0046454625527466336,0.13288656162003754,0.0073102196194508055,1.1453880615716208,0.27134392191053663,1.4167319834821575
home_ctx_playingtime_team_success_90,0.21154946487548185,-0.14586628447195857,0.06411472692789769,0.2567979944089621,0.0010555726239897837,0.000988696808590095,0.00047669859009268387,0.001351995559358387,0.16958211767107506,0.0009682408955077374,1.8409296117525564,-0.4293735070636861,1.4115561046888703
away_xg_overperformance_5,0.05642298658892819,-0.032721463855131964,0.033237066035794634,0.05980583241743672,0.022077757648969416,0.02227159711365875,0.02220069456517812,0.02000334052767918,0.04554683722432288,0.021638347463871367,-0.5100823505425861,1.854441144746076,1.3443587942034898
home_goals_conceded_5,-0.10941358341686834,0.1305403134265177,0.013768454783655697,-0.1690823550581219,0.008695540197420833,0.012682478556035638,0.010162728880181495,0.009349918828616102,0.1057011766712909,0.010222666615563515,0.630105917782384,0.5931366083847267,1.2232425261671107
home_ctx_misc_performance_tklw,-0.17308687985346533,0.08337597914735315,-0.07628952723680148,-0.2029154306743236,0.00568396953167291,0.004130078484508497,0.004378561890124491,0.005149787636949305,0.13391695422798588,0.0048355993858138005,1.1649185156361561,-0.0020738240770449418,1.162844691559111
away_goals_conceded_10,0.11449838183527304,-0.07928180109217044,0.034991879880599444,0.13398988795369146,0.016094678837299824,0.009497233554550321,0.013567011939811718,0.00927502317021638,0.09069048769043359,0.01210848687546956,0.3455875998555953,0.8014985694616442,1.1470861693172396
home_ctx_shooting_standard_sh,0.19197934025448957,-0.1282476286328983,0.055790101869000894,0.2295215334092706,0.0009613270745935425,0.0010801654812744028,0.0019075635075515255,0.0004993234501360883,0.15138465104141485,0.0011120948783888897,1.4960078961269434,-0.4134792574264829,1.0825286387004605
